Zeit [ms]	Uin A [V]	Uin B [V]
38.580000000	0.283036984	0.879483452
38.600000000	0.292772237	0.890841246
38.620000000	0.302182982	0.900901007
38.640000000	0.312242743	0.912583310
38.660000000	0.321004470	0.923292088
38.680000000	0.330415214	0.933676357
38.700000000	0.339825959	0.944709643
38.720000000	0.348587686	0.954769404
38.740000000	0.358647447	0.965478181
38.760000000	0.367409175	0.976186959
38.780000000	0.377793444	0.987220245
38.800000000	0.387204188	0.997280006
38.820000000	0.395965916	1.007988783
38.840000000	0.405052152	1.018373053
38.860000000	0.414138387	1.028432814
38.880000000	0.423549131	1.039141591
38.900000000	0.433284384	1.049201352
38.920000000	0.442695128	1.059910130
38.940000000	0.452105872	1.069645382
38.960000000	0.460867600	1.080029652
38.980000000	0.470278344	1.090089413
39.000000000	0.479364579	1.100473682
39.020000000	0.488450815	1.110208934
39.040000000	0.498186068	1.119944187
39.060000000	0.506947795	1.130003948
39.080000000	0.516034030	1.140388217
39.100000000	0.524795758	1.150123470
39.120000000	0.533557485	1.160183231
39.140000000	0.542968229	1.169918483
39.160000000	0.552054464	1.179329228
39.180000000	0.561140700	1.189388989
39.200000000	0.569902427	1.198799733
39.220000000	0.578664154	1.207885969
39.240000000	0.587425882	1.218594747
39.260000000	0.596187609	1.227356474
39.280000000	0.605273844	1.237091727
39.300000000	0.613711063	1.246502471
39.320000000	0.623121807	1.255913215
39.340000000	0.631559026	1.265323960
39.360000000	0.640320753	1.274734704
39.380000000	0.648757972	1.284145448
39.400000000	0.657195190	1.292582668
39.420000000	0.665956917	1.301993412
39.440000000	0.674718645	1.310755140
39.460000000	0.683155863	1.320165884
39.480000000	0.691268574	1.329576628
39.500000000	0.699381284	1.338338356
39.520000000	0.708143011	1.347100084
39.540000000	0.716255721	1.355861811
39.560000000	0.724368431	1.364299030
39.580000000	0.732805650	1.373060758
39.600000000	0.740593852	1.382146994
39.620000000	0.748382054	1.390259705
39.640000000	0.756819273	1.399345941
39.660000000	0.764931983	1.407783161
39.680000000	0.773369202	1.415895871
39.700000000	0.780832895	1.424982108
39.720000000	0.788621097	1.432770310
39.740000000	0.796733807	1.441207530
39.760000000	0.803872992	1.449644749
39.780000000	0.811985702	1.457432951
39.800000000	0.820098413	1.465545662
39.820000000	0.826913089	1.473658373
39.840000000	0.835025800	1.481771084
39.860000000	0.842489493	1.489883796
39.880000000	0.849953187	1.497671998
39.900000000	0.857416880	1.505460201
39.920000000	0.864880573	1.513572912
39.940000000	0.872344267	1.521685623
39.960000000	0.879158944	1.528824809
39.980000000	0.885973620	1.536613011
40.000000000	0.893761822	1.544076706
40.020000000	0.901550024	1.551540400
40.040000000	0.908364701	1.559004094
40.060000000	0.914854869	1.566792297
40.080000000	0.922318562	1.573606975
40.100000000	0.929457747	1.581070669
40.120000000	0.935947916	1.587885346
40.140000000	0.943087101	1.594700024
40.160000000	0.949901777	1.603137244
40.180000000	0.956391946	1.609627413
40.200000000	0.962882114	1.616442090
40.220000000	0.970021299	1.623581276
40.240000000	0.976186959	1.630395954
40.260000000	0.982677127	1.636886123
40.280000000	0.988842787	1.644349817
40.300000000	0.995657464	1.650190970
40.320000000	1.001823124	1.657005647
40.340000000	1.007988783	1.663495816
40.360000000	1.014154443	1.670310494
40.380000000	1.019995595	1.676476155
40.400000000	1.026485763	1.682641816
40.420000000	1.032651423	1.688807476
40.440000000	1.038817083	1.694973137
40.460000000	1.044009217	1.701138798
40.480000000	1.050174877	1.707628967
40.500000000	1.056016029	1.712821103
40.520000000	1.061532672	1.719311272
40.540000000	1.067373823	1.725801441
40.560000000	1.073214975	1.730993577
40.580000000	1.078407110	1.736834729
40.600000000	1.083923753	1.742351373
40.620000000	1.089440396	1.748192526
40.640000000	1.094308022	1.753384661
40.660000000	1.099824665	1.759550322
40.680000000	1.105016800	1.764417949
40.700000000	1.110208934	1.769285576
40.720000000	1.115401069	1.775126729
40.740000000	1.120593204	1.780318864
40.760000000	1.125460830	1.785186491
40.780000000	1.130652965	1.790378627
40.800000000	1.135196083	1.795570762
40.820000000	1.140063709	1.800438390
40.840000000	1.144282318	1.805306017
40.860000000	1.149149945	1.810498152
40.880000000	1.154017571	1.815365779
40.900000000	1.158236180	1.819584390
40.920000000	1.162779298	1.824452017
40.940000000	1.166997908	1.828995136
40.960000000	1.171216517	1.833538254
40.980000000	1.175435127	1.837756864
41.000000000	1.179329228	1.842299983
41.020000000	1.183547837	1.845545068
41.040000000	1.187441938	1.850412695
41.060000000	1.191660548	1.854631305
41.080000000	1.195879157	1.858525407
41.100000000	1.199773258	1.862419509
41.120000000	1.203667359	1.866313611
41.140000000	1.207561460	1.870532221
41.160000000	1.210806545	1.874101815
41.180000000	1.214376137	1.877995916
41.200000000	1.217945730	1.880916493
41.220000000	1.221515322	1.885135103
41.240000000	1.224435898	1.888704696
41.260000000	1.227680983	1.891625273
41.280000000	1.230926067	1.894870358
41.300000000	1.234495659	1.898115443
41.320000000	1.237740744	1.901360527
41.340000000	1.240012303	1.904281104
41.360000000	1.243581895	1.907850697
41.380000000	1.245853454	1.910771274
41.400000000	1.248774030	1.913691850
41.420000000	1.251694606	1.915963409
41.440000000	1.254615182	1.918883986
41.460000000	1.256886741	1.921480054
41.480000000	1.259482808	1.924076122
41.500000000	1.262078876	1.926347681
41.520000000	1.264350434	1.928943749
41.540000000	1.266621993	1.931215309
41.560000000	1.268569044	1.933811377
41.580000000	1.271165111	1.936082936
41.600000000	1.273436670	1.938354495
41.620000000	1.275059213	1.939977038
41.640000000	1.277006263	1.941924089
41.660000000	1.278628805	1.943871140
41.680000000	1.280900364	1.945493682
41.700000000	1.282198398	1.947440733
41.720000000	1.284145448	1.949063276
41.740000000	1.285443482	1.950685818
41.760000000	1.287066024	1.952308361
41.780000000	1.288364058	1.953930903
41.800000000	1.289986600	1.955228937
41.820000000	1.290960125	1.956202463
41.840000000	1.292258159	1.957500497
41.860000000	1.293880701	1.958798531
41.880000000	1.294854227	1.960421073
41.900000000	1.295503243	1.960745582
41.920000000	1.296476769	1.961719107
41.940000000	1.297774802	1.962692633
41.960000000	1.298423819	1.963666158
41.980000000	1.299397345	1.964315175
42.000000000	1.299721853	1.964964192
42.020000000	1.300046361	1.965288701
42.040000000	1.300695378	1.965937718
42.060000000	1.301344395	1.966262226
42.080000000	1.301668904	1.966586735
42.100000000	1.301668904	1.966911243
42.120000000	1.302317920	1.967235752
42.140000000	1.302317920	1.966911243
42.160000000	1.302317920	1.967235752
42.180000000	1.302317920	1.966911243
42.200000000	1.301993412	1.966911243
42.220000000	1.301668904	1.966911243
42.240000000	1.301993412	1.966586735
42.260000000	1.301668904	1.966586735
42.280000000	1.301668904	1.965937718
42.300000000	1.300695378	1.964964192
42.320000000	1.300046361	1.964639684
42.340000000	1.300046361	1.964315175
42.360000000	1.299397345	1.963341650
42.380000000	1.298423819	1.962368124
42.400000000	1.297450294	1.961719107
42.420000000	1.296476769	1.960745582
42.440000000	1.295827752	1.959772056
42.460000000	1.294529718	1.959123039
42.480000000	1.293556193	1.957500497
42.500000000	1.292582668	1.956202463
42.520000000	1.290960125	1.955228937
42.540000000	1.289986600	1.953930903
42.560000000	1.288364058	1.952308361
42.580000000	1.287066024	1.950685818
42.600000000	1.285118974	1.948738767
42.620000000	1.283820940	1.947116225
42.640000000	1.282522906	1.945169174
42.660000000	1.280575856	1.943546631
42.680000000	1.277979788	1.941599580
42.700000000	1.277006263	1.939652529
42.720000000	1.275059213	1.938029987
42.740000000	1.272787654	1.935109410
42.760000000	1.270840603	1.933486868
42.780000000	1.268569044	1.931215309
42.800000000	1.266621993	1.928619241
42.820000000	1.263701418	1.926347681
42.840000000	1.261754367	1.923427105
42.860000000	1.259158300	1.921480054
42.880000000	1.256886741	1.918234969
42.900000000	1.253966165	1.915638901
42.920000000	1.251045589	1.913042833
42.940000000	1.249098539	1.910122257
42.960000000	1.245853454	1.907526189
42.980000000	1.242932878	1.904281104
43.000000000	1.240012303	1.901685036
43.020000000	1.237091727	1.897790934
43.040000000	1.233846643	1.894221341
43.060000000	1.230926067	1.891300764
43.080000000	1.227356474	1.887731171
43.100000000	1.224760407	1.884486086
43.120000000	1.221190814	1.880916493
43.140000000	1.217621221	1.877671408
43.160000000	1.214376137	1.873777306
43.180000000	1.210482036	1.870207713
43.200000000	1.207561460	1.866638119
43.220000000	1.203342851	1.862419509
43.240000000	1.199773258	1.858200899
43.260000000	1.195554649	1.854306797
43.280000000	1.191985056	1.850737204
43.300000000	1.188090955	1.846194085
43.320000000	1.184196854	1.842299983
43.340000000	1.180302753	1.837432356
43.360000000	1.175435127	1.833213746
43.380000000	1.171541026	1.828995136
43.400000000	1.167322416	1.824127508
43.420000000	1.163103807	1.820233407
43.440000000	1.158560689	1.815041271
43.460000000	1.154017571	1.810498152
43.480000000	1.149474453	1.805630525
43.500000000	1.144606827	1.800762898
43.520000000	1.140712726	1.796219779
43.540000000	1.135845099	1.790703135
43.560000000	1.130652965	1.786484525
43.580000000	1.125136322	1.780643373
43.600000000	1.120917712	1.775451237
43.620000000	1.115725577	1.770583610
43.640000000	1.110533443	1.765066966
43.660000000	1.105665817	1.759225813
43.680000000	1.100473682	1.754358186
43.700000000	1.095281547	1.748517034
43.720000000	1.090089413	1.743000390
43.740000000	1.084572769	1.737483746
43.760000000	1.078731618	1.731642594
43.780000000	1.073214975	1.725801441
43.800000000	1.068347349	1.719960289
43.820000000	1.062506197	1.714443645
43.840000000	1.056665046	1.708277984
43.860000000	1.051148403	1.702436832
43.880000000	1.045307251	1.695946663
43.900000000	1.039466100	1.690430019
43.920000000	1.032975931	1.683615341
43.940000000	1.028108305	1.677125172
43.960000000	1.020969120	1.670635003
43.980000000	1.015452477	1.664469342
44.000000000	1.008962309	1.657979173
44.020000000	1.002796649	1.651164495
44.040000000	0.996630989	1.644674326
44.060000000	0.990465329	1.638184157
44.080000000	0.983975161	1.631369479
44.100000000	0.977809501	1.624554802
44.120000000	0.970994824	1.617740124
44.140000000	0.964504656	1.610925446
44.160000000	0.957365471	1.603786261
44.180000000	0.951199811	1.596971583
44.200000000	0.944385134	1.589183380
44.220000000	0.937570458	1.582693211
44.240000000	0.931080290	1.575229517
44.260000000	0.923616596	1.568090331
44.280000000	0.916801919	1.560302128
44.300000000	0.909338226	1.552838434
44.320000000	0.902199041	1.545374740
44.340000000	0.895384364	1.537911045
44.360000000	0.888569688	1.530122843
44.380000000	0.881105994	1.522983657
44.400000000	0.873642301	1.514870946
44.420000000	0.866503116	1.507731760
44.440000000	0.858714914	1.498970032
44.460000000	0.851900237	1.491506338
44.480000000	0.844112035	1.483393627
44.500000000	0.836972850	1.475605424
44.520000000	0.829509157	1.467492713
44.540000000	0.821071938	1.459380002
44.560000000	0.813932753	1.451591800
44.580000000	0.806144551	1.442830072
44.600000000	0.798031841	1.434717361
44.620000000	0.790568147	1.426280141
44.640000000	0.782779945	1.418167431
44.660000000	0.774667235	1.409730211
44.680000000	0.766879033	1.401617500
44.700000000	0.758766323	1.392531264
44.720000000	0.750329104	1.384418553
44.740000000	0.742216394	1.375332317
44.760000000	0.734428192	1.366570589
44.780000000	0.726315482	1.357484353
44.800000000	0.718202772	1.348722626
44.820000000	0.710090061	1.340285407
44.840000000	0.701328334	1.331523679
44.860000000	0.693215624	1.322437443
44.880000000	0.684778405	1.313351207
44.900000000	0.676341187	1.303940463
44.920000000	0.667903968	1.295178735
44.940000000	0.659142241	1.285767991
44.960000000	0.650705022	1.276681755
44.980000000	0.642267803	1.266946502
45.000000000	0.633830585	1.258184774
45.020000000	0.624744349	1.249098539
45.040000000	0.616307130	1.239687794
45.060000000	0.607545403	1.229952542
45.080000000	0.598134659	1.220217289
45.100000000	0.590021949	1.211131053
45.120000000	0.580935713	1.201071292
45.140000000	0.571524969	1.191336039
45.160000000	0.563087751	1.181600787
45.180000000	0.554326023	1.171865534
45.200000000	0.545239788	1.162130281
45.220000000	0.536478061	1.152719537
45.240000000	0.527391825	1.142335268
45.260000000	0.517656572	1.132600015
45.280000000	0.508894845	1.122540254
45.300000000	0.499484101	1.112805002
45.320000000	0.490722374	1.102420732
45.340000000	0.481636138	1.092685480
45.360000000	0.472549903	1.082301211
45.380000000	0.463463667	1.071592433
45.400000000	0.453728414	1.061857180
45.420000000	0.444642179	1.051472911
45.440000000	0.435231435	1.041413150
45.460000000	0.426145199	1.031028881
45.480000000	0.416734455	1.020644612
45.500000000	0.407323710	1.010260342
45.520000000	0.397912966	0.999876073
45.540000000	0.388502222	0.989167295
45.560000000	0.379415986	0.979107535
45.580000000	0.370005242	0.968074249
45.600000000	0.360269989	0.957365471
45.620000000	0.351183754	0.946332185
45.640000000	0.341448501	0.935947916
45.660000000	0.332362265	0.925239138
45.680000000	0.322951521	0.914854869
45.700000000	0.313540776	0.904146091
45.720000000	0.304779049	0.892788297
45.740000000	0.295368305	0.882079519
45.760000000	0.285957560	0.871046233
45.780000000	0.276546816	0.860012947
45.800000000	0.266487055	0.848979661
45.820000000	0.257076310	0.837621867
45.840000000	0.247990074	0.826588581
45.860000000	0.238903838	0.815879803
45.880000000	0.229817602	0.804846517
45.900000000	0.220082349	0.793488723
45.920000000	0.211320622	0.782455437
45.940000000	0.202234385	0.770773134
45.960000000	0.193148149	0.759739848
45.980000000	0.183737405	0.748382054
46.000000000	0.175300186	0.737348768
46.020000000	0.165889441	0.725990974
46.040000000	0.157127713	0.714308671
46.060000000	0.148365985	0.702950876
46.080000000	0.139604258	0.691917590
46.100000000	0.131167038	0.679910779
46.120000000	0.122729819	0.668552985
46.140000000	0.114941616	0.656546173
46.160000000	0.106504397	0.644863871
46.180000000	0.098067177	0.633181568
46.200000000	0.090603483	0.621823773
46.220000000	0.084113314	0.609492454
46.240000000	0.075351587	0.597810151
46.260000000	0.068212401	0.586127848
46.280000000	0.061397723	0.574445545
46.300000000	0.055232063	0.562114225
46.320000000	0.048092877	0.550431922
46.340000000	0.042900742	0.538425111
46.360000000	0.036735082	0.525444774
46.380000000	0.031867455	0.513762471
46.400000000	0.026675320	0.501106643
46.420000000	0.022456710	0.489099832
46.440000000	0.018562609	0.476768512
46.460000000	0.013694982	0.464112684
46.480000000	0.013370473	0.451456855
46.500000000	0.013045965	0.440099061
46.520000000	0.009151864	0.426794216
46.540000000	0.006231288	0.413164862
46.560000000	0.001363661	0.401158050
46.580000000	0.005582271	0.388177714
46.600000000	0.003310712	0.375197377
46.620000000	0.004933254	0.363839582
46.640000000	0.003310712	0.350210228
46.660000000	0.001039152	0.337554400
46.680000000	0.004933254	0.322627012
46.700000000	0.001688169	0.311269217
46.720000000	0.002012678	0.298288880
46.740000000	-0.004802000	0.283686001
46.760000000	0.000390136	0.272328206
46.780000000	0.000714644	0.259023361
46.800000000	0.001039152	0.246367532
46.820000000	0.000714644	0.233387195
46.840000000	0.000065627	0.220406858
46.860000000	0.001688169	0.207751029
46.880000000	-0.000583390	0.194446183
46.900000000	0.000065627	0.182114863
46.920000000	0.012396948	0.167511983
46.940000000	0.000390136	0.155505171
46.960000000	0.001363661	0.142200325
46.980000000	-0.005775525	0.129219988
47.000000000	-0.000907898	0.115915142
47.020000000	0.000065627	0.102934804
47.040000000	0.000390136	0.089629958
47.060000000	0.001039152	0.076325112
47.080000000	-0.000583390	0.064642808
47.100000000	0.006231288	0.050364436
